gbifID,identifier,species,genus,family,class,phylum,file_name
779866935,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_Co0017_05_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866935.mp3
779866934,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_Co0017_03_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866934.mp3
779866933,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_Co0153_09_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866933.mp3
779866932,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_Co0107_02_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866932.mp3
779866931,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_Co0102_08_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866931.mp3
779866930,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_Co0102_21_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866930.mp3
779866929,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0007_17_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866929.mp3
779866928,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0037_01_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866928.mp3
779866927,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0026_07_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866927.mp3
779866926,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0024_11_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866926.mp3
779866925,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0020_17_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866925.mp3
779866924,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0001_34_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866924.mp3
779866923,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0001_33_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866923.mp3
779866922,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0018_24_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866922.mp3
779866921,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0018_21_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866921.mp3
779866920,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0015_04_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866920.mp3
779866919,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0011_03_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866919.mp3
779866918,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0011_25_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866918.mp3
779866917,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_CoMC0011_17_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866917.mp3
779866916,http://www.tierstimmenarchiv.de/recordings/Sylvia_atricapilla_A0039_14_short.mp3,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866916.mp3
779866915,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_V2135_05_Spur2_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866915.mp3
779866914,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_V2135_05_Spur1_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866914.mp3
779866913,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_V2133_01_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866913.mp3
779866912,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_V2050_10_Spur2_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866912.mp3
779866911,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_V2050_10_Spur1_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866911.mp3
779866910,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_V1662_64_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866910.mp3
779866909,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_S0332_01_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866909.mp3
779866908,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_V2110_13_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866908.mp3
779866907,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_V2024_04_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866907.mp3
779866906,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_f_domestica_V2024_03_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866906.mp3
779866891,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_V2124_17_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866891.mp3
779866890,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_V2123_33_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866890.mp3
779866889,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_V2123_32_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866889.mp3
779866888,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_V2122_01_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866888.mp3
779866887,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_V2121_30_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866887.mp3
779866886,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_V2100_31_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866886.mp3
779866885,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_V2024_02_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866885.mp3
779866880,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_V1543_15_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866880.mp3
779866879,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_S0768_03_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866879.mp3
779866878,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_S0764_01_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866878.mp3
779866877,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_S0347_01_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866877.mp3
779866872,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_S1363_01_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866872.mp3
779866871,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_S1042_02_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866871.mp3
779866870,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_DIG0057_06_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866870.mp3
779866869,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_DIG0113_13_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866869.mp3
779866868,http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_DIG0102_04_short.mp3,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866868.mp3
779866867,http://www.tierstimmenarchiv.de/recordings/Sus_barbatus_V2123_24_short.mp3,Sus barbatus,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_barbatus/779866867.mp3
779866866,http://www.tierstimmenarchiv.de/recordings/Sus_barbatus_V2114_19_short.mp3,Sus barbatus,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_barbatus/779866866.mp3
779866865,http://www.tierstimmenarchiv.de/recordings/Sus_barbatus_V2107_10_short.mp3,Sus barbatus,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_barbatus/779866865.mp3
779866864,http://www.tierstimmenarchiv.de/recordings/Sus_barbatus_V2105_26_short.mp3,Sus barbatus,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_barbatus/779866864.mp3
779866863,http://www.tierstimmenarchiv.de/recordings/Sus_barbatus_V2088_04_short.mp3,Sus barbatus,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_barbatus/779866863.mp3
779866862,http://www.tierstimmenarchiv.de/recordings/Sus_barbatus_V2077_05_short.mp3,Sus barbatus,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_barbatus/779866862.mp3
779866861,http://www.tierstimmenarchiv.de/recordings/Sus_barbatus_V2077_26_short.mp3,Sus barbatus,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_barbatus/779866861.mp3
779866860,http://www.tierstimmenarchiv.de/recordings/Sus_barbatus_V2074_14_short.mp3,Sus barbatus,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_barbatus/779866860.mp3
779866849,http://www.tierstimmenarchiv.de/recordings/Surnia_ulula_V1933_17_short.mp3,Surnia ulula,Surnia,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Surnia/Surnia_ulula/779866849.mp3
779866846,http://www.tierstimmenarchiv.de/recordings/Suricata_suricatta_V2093_01_short.mp3,Suricata suricatta,Suricata,Herpestidae,Mammalia,Chordata,Chordata/Mammalia/Herpestidae/Suricata/Suricata_suricatta/779866846.mp3
779866845,http://www.tierstimmenarchiv.de/recordings/Suricata_suricatta_V2092_21_short.mp3,Suricata suricatta,Suricata,Herpestidae,Mammalia,Chordata,Chordata/Mammalia/Herpestidae/Suricata/Suricata_suricatta/779866845.mp3
779866844,http://www.tierstimmenarchiv.de/recordings/Suricata_suricatta_V2089_10_short.mp3,Suricata suricatta,Suricata,Herpestidae,Mammalia,Chordata,Chordata/Mammalia/Herpestidae/Suricata/Suricata_suricatta/779866844.mp3
779866836,http://www.tierstimmenarchiv.de/recordings/Suricata_suricatta_S1166_05_short.mp3,Suricata suricatta,Suricata,Herpestidae,Mammalia,Chordata,Chordata/Mammalia/Herpestidae/Suricata/Suricata_suricatta/779866836.mp3
779866835,http://www.tierstimmenarchiv.de/recordings/Sundasciurus_tenuis_DIG0144_36_short.mp3,Sundasciurus tenuis,Sundasciurus,Sciuridae,Mammalia,Chordata,Chordata/Mammalia/Sciuridae/Sundasciurus/Sundasciurus_tenuis/779866835.mp3
779866834,http://www.tierstimmenarchiv.de/recordings/Sundasciurus_tenuis_DIG0144_34_short.mp3,Sundasciurus tenuis,Sundasciurus,Sciuridae,Mammalia,Chordata,Chordata/Mammalia/Sciuridae/Sundasciurus/Sundasciurus_tenuis/779866834.mp3
779866833,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V0475_10_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866833.mp3
779866832,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V0474_02_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866832.mp3
779866831,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V0441_04_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866831.mp3
779866830,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V0343_03_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866830.mp3
779866829,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V0228_01_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866829.mp3
779866828,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V2118_21_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866828.mp3
779866827,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V2084_06_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866827.mp3
779866825,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V2073_11_Spur1_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866825.mp3
779866824,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V2071_16_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866824.mp3
779866823,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V2068_08_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866823.mp3
779866822,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V2025_19_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866822.mp3
779866814,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V1781_03_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866814.mp3
779866812,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V1543_30_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866812.mp3
779866811,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V1543_21_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866811.mp3
779866810,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V1341_18_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866810.mp3
779866809,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_V1276_04_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866809.mp3
779866808,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_M0007_37_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866808.mp3
779866807,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_M0007_10_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866807.mp3
779866806,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_M0032_09_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866806.mp3
779866805,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_M0032_10_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866805.mp3
779866804,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_D0028_03_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866804.mp3
779866803,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_D0024_07_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866803.mp3
779866802,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_D0023_02_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866802.mp3
779866801,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_D0022_09_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866801.mp3
779866800,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_D0011_07_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866800.mp3
779866799,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_DIG0008_03_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866799.mp3
779866798,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_DAT0056_11_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866798.mp3
779866797,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_DIG0149_03_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866797.mp3
779866796,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_DIG0149_02_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866796.mp3
779866795,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_DIG0149_01_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866795.mp3
779866794,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_DIG0147_19_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866794.mp3
779866793,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_DIG0112_12_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866793.mp3
779866792,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_DIG0109_01_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866792.mp3
779866791,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_Co0014_06_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866791.mp3
779866790,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_Co0011_05_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866790.mp3
779866789,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_Co0011_10_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866789.mp3
779866788,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_AuMC0283_09_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866788.mp3
779866787,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_AuMC0283_08_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866787.mp3
779866786,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_AuMC0283_07_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866786.mp3
779866785,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_AuMC0283_12_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866785.mp3
779866784,http://www.tierstimmenarchiv.de/recordings/Sturnus_vulgaris_AuMC0283_10_short.mp3,Sturnus vulgaris,Sturnus,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnus/Sturnus_vulgaris/779866784.mp3
779866545,http://www.tierstimmenarchiv.de/recordings/Sturnus_pagodarum_V2099_15_short.mp3,Sturnia pagodarum,Sturnia,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Sturnia/Sturnia_pagodarum/779866545.mp3
779866540,http://www.tierstimmenarchiv.de/recordings/Strix_nebulosa_V2133_20_short.mp3,Strix nebulosa,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_nebulosa/779866540.mp3
779866539,http://www.tierstimmenarchiv.de/recordings/Strix_nebulosa_V2105_12_Spur2_short.mp3,Strix nebulosa,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_nebulosa/779866539.mp3
779866538,http://www.tierstimmenarchiv.de/recordings/Strix_nebulosa_V2105_12_Spur1_short.mp3,Strix nebulosa,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_nebulosa/779866538.mp3
779866537,http://www.tierstimmenarchiv.de/recordings/Strix_nebulosa_V1948_13_short.mp3,Strix nebulosa,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_nebulosa/779866537.mp3
779866533,http://www.tierstimmenarchiv.de/recordings/Strix_aluco_V0770_02_short.mp3,Strix aluco,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_aluco/779866533.mp3
779866532,http://www.tierstimmenarchiv.de/recordings/Strix_aluco_V0003_01_short.mp3,Strix aluco,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_aluco/779866532.mp3
779866530,http://www.tierstimmenarchiv.de/recordings/Strix_aluco_V1692_01_short.mp3,Strix aluco,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_aluco/779866530.mp3
779866528,http://www.tierstimmenarchiv.de/recordings/Strix_aluco_V1543_48_short.mp3,Strix aluco,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_aluco/779866528.mp3
779866527,http://www.tierstimmenarchiv.de/recordings/Strix_aluco_V1543_36_short.mp3,Strix aluco,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_aluco/779866527.mp3
779866526,http://www.tierstimmenarchiv.de/recordings/Strix_aluco_V1542_13_short.mp3,Strix aluco,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_aluco/779866526.mp3
779866525,http://www.tierstimmenarchiv.de/recordings/Strix_aluco_V1404_39_short.mp3,Strix aluco,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_aluco/779866525.mp3
779866524,http://www.tierstimmenarchiv.de/recordings/Strix_aluco_V1145_12_short.mp3,Strix aluco,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_aluco/779866524.mp3
779866523,http://www.tierstimmenarchiv.de/recordings/Strix_aluco_V1031_01_short.mp3,Strix aluco,Strix,Strigidae,Aves,Chordata,Chordata/Aves/Strigidae/Strix/Strix_aluco/779866523.mp3
